Group1,Group2,Group3,Group4,Group5,Group6,Group7,P,PairProduct,FinalResult,NormalizedFinalResult
1.1.,2.3.,3.2.,4.4.,5.2.,6.2.,7.2.,0.00054,4488.180374509979,2.4236174022353887,0.00283938090659152
1.1.,2.3.,3.2.,4.4.,5.2.,6.2.,7.3.,0.0009,526.6131639425041,0.4739518475482537,0.0005552567106223416
1.1.,2.3.,3.2.,4.4.,5.3.,6.1.,7.1.,0.00032399999999999996,376.0250780225088,0.12183212527929284,0.00014273202115500102
1.1.,2.3.,3.2.,4.4.,5.3.,6.1.,7.2.,0.0004859999999999999,673.9184090640091,0.32752434680510834,0.0003837100591473484
1.1.,2.3.,3.2.,4.4.,5.3.,6.1.,7.3.,0.0008099999999999998,97.90002031355257,0.07929901645397756,9.290249897662786e-05
1.1.,2.3.,3.2.,4.4.,5.3.,6.2.,7.1.,0.00021600000000000002,1802.6139263425416,0.389364608089989,0.00045615881157377093
1.1.,2.3.,3.2.,4.4.,5.3.,6.2.,7.2.,0.000324,2399.929783592141,0.7775772498838538,0.0009109680408647793
1.1.,2.3.,3.2.,4.4.,5.3.,6.2.,7.3.,0.00054,281.59176127481123,0.15205955108839808,0.00017814486132466795
1.1.,2.3.,3.2.,4.4.,5.4.,6.1.,7.1.,0.00010800000000000001,64.74921624112078,0.0069929153540410445,8.192526724457969e-06
1.1.,2.3.,3.2.,4.4.,5.4.,6.1.,7.2.,0.000162,109.7149172455785,0.017773816593783718,2.0822855714396933e-05
1.1.,2.3.,3.2.,4.4.,5.4.,6.1.,7.3.,0.00027,19.9228357664987,0.0053791656569546495,6.301943634198437e-06
1.1.,2.3.,3.2.,4.4.,5.4.,6.2.,7.1.,7.2e-05,233.1441991468543,0.016786382338573512,1.9666030396930437e-05
1.1.,2.3.,3.2.,4.4.,5.4.,6.2.,7.2.,0.00010800000000000001,293.4682227023341,0.031694568051852084,3.713166578441411e-05
1.1.,2.3.,3.2.,4.4.,5.4.,6.2.,7.3.,0.00018,43.04200599634232,0.0077475610793416175,9.07662941396789e-06
1.1.,2.3.,3.3.,4.1.,5.1.,6.1.,7.1.,7.2e-05,0.0,0.0,0.0
1.1.,2.3.,3.3.,4.1.,5.1.,6.1.,7.2.,0.00010800000000000001,0.0,0.0,0.0
1.1.,2.3.,3.3.,4.1.,5.1.,6.1.,7.3.,0.00018,322.94789067008696,0.05813062032061566,6.81027348930739e-05
1.1.,2.3.,3.3.,4.1.,5.1.,6.2.,7.1.,4.800000000000001e-05,0.0,0.0,0.0
1.1.,2.3.,3.3.,4.1.,5.1.,6.2.,7.2.,7.2e-05,0.0,0.0,0.0
1.1.,2.3.,3.3.,4.1.,5.1.,6.2.,7.3.,0.00012000000000000002,309.24061219717584,0.0371088734636611,4.34747772815367e-05
1.1.,2.3.,3.3.,4.1.,5.2.,6.1.,7.1.,0.00036,918.3830640930599,0.3306179030735016,0.00038733430470435786
1.1.,2.3.,3.3.,4.1.,5.2.,6.1.,7.2.,0.00054,1637.5437665437853,0.8842736339336441,0.0010359678347241184
1.1.,2.3.,3.3.,4.1.,5.2.,6.1.,7.3.,0.0009,594.7143075955844,0.5352428768360259,0.0006270620121293077
1.1.,2.3.,3.3.,4.1.,5.2.,6.2.,7.1.,0.00024000000000000003,1492.3202270424322,0.35815685449018375,0.0004195974716414982
1.1.,2.3.,3.3.,4.1.,5.2.,6.2.,7.2.,0.00036,1976.6800495558111,0.7116048178400921,0.0008336782575294678
1.1.,2.3.,3.3.,4.1.,5.2.,6.2.,7.3.,0.0006000000000000001,579.8261478697046,0.3478956887218228,0.0004075760370144065
1.1.,2.3.,3.3.,4.1.,5.3.,6.1.,7.1.,0.00021600000000000002,643.8205421167938,0.13906523709722748,0.0001629214159876463
1.1.,2.3.,3.3.,4.1.,5.3.,6.1.,7.2.,0.000324,1412.8970216816301,0.45777863502484817,0.0005363090372829568
1.1.,2.3.,3.3.,4.1.,5.3.,6.1.,7.3.,0.00054,513.1283151758049,0.27708929019493467,0.00032462303632365227
1.1.,2.3.,3.3.,4.1.,5.3.,6.2.,7.1.,0.000144,1293.344196770108,0.18624156433489555,0.00021819068525357908
1.1.,2.3.,3.3.,4.1.,5.3.,6.2.,7.2.,0.00021600000000000002,2108.4587195261997,0.4554270834176592,0.0005335540848188597
1.1.,2.3.,3.3.,4.1.,5.3.,6.2.,7.3.,0.00036,618.4812243943519,0.2226532407819667,0.0002608486636892203
1.1.,2.3.,3.3.,4.1.,5.4.,6.1.,7.1.,7.2e-05,295.17405669366,0.021252532081943522,2.4898333274277e-05
1.1.,2.3.,3.3.,4.1.,5.4.,6.1.,7.2.,0.00010800000000000001,612.4413686873758,0.06614366781823659,7.749039403736408e-05
1.1.,2.3.,3.3.,4.1.,5.4.,6.1.,7.3.,0.00018,278.02893880093575,0.050045208984168435,5.8630298134090284e-05
1.1.,2.3.,3.3.,4.1.,5.4.,6.2.,7.1.,4.800000000000001e-05,445.38097311765273,0.021378286709647334,2.5045660690101127e-05
1.1.,2.3.,3.3.,4.1.,5.4.,6.2.,7.2.,7.2e-05,686.4727429243112,0.049426037490550405,5.790490983011819e-05
1.1.,2.3.,3.3.,4.1.,5.4.,6.2.,7.3.,0.00012000000000000002,251.70667240558083,0.030204800688669705,3.5386333785072244e-05
1.1.,2.3.,3.3.,4.2.,5.1.,6.1.,7.1.,0.00021600000000000002,0.0,0.0,0.0
1.1.,2.3.,3.3.,4.2.,5.1.,6.1.,7.2.,0.000324,0.0,0.0,0.0
1.1.,2.3.,3.3.,4.2.,5.1.,6.1.,7.3.,0.00054,438.4262273339362,0.23675016276032554,0.0002773638657463373
1.1.,2.3.,3.3.,4.2.,5.1.,6.2.,7.1.,0.000144,0.0,0.0,0.0
1.1.,2.3.,3.3.,4.2.,5.1.,6.2.,7.2.,0.00021600000000000002,0.0,0.0,0.0
1.1.,2.3.,3.3.,4.2.,5.1.,6.2.,7.3.,0.00036,616.5152955183368,0.22194550638660124,0.0002600195198122679
1.1.,2.3.,3.3.,4.2.,5.2.,6.1.,7.1.,0.00108,1333.3561523128876,1.4400246444979186,0.0016870560827123148
1.1.,2.3.,3.3.,4.2.,5.2.,6.1.,7.2.,0.0016199999999999997,2107.3037965422045,3.413832150398371,0.003999463701328868
1.1.,2.3.,3.3.,4.2.,5.2.,6.1.,7.3.,0.0026999999999999997,565.158808672652,1.5259287834161601,0.0017876967909431888
1.1.,2.3.,3.3.,4.2.,5.2.,6.2.,7.1.,0.00072,3181.7612299956745,2.2908680855968857,0.0026838588862104214
1.1.,2.3.,3.3.,4.2.,5.2.,6.2.,7.2.,0.00108,3735.5441156894944,4.034387644944654,0.004726473426985247
1.1.,2.3.,3.3.,4.2.,5.2.,6.2.,7.3.,0.0018,809.1763253678164,1.4565173856620695,0.0017063780987680065
1.1.,2.3.,3.3.,4.2.,5.3.,6.1.,7.1.,0.0006479999999999999,751.1239658029261,0.48672832984029607,0.0005702249559567619
1.1.,2.3.,3.3.,4.2.,5.3.,6.1.,7.2.,0.0009719999999999998,1461.0639656025949,1.4201541745657218,0.0016637768997528088
1.1.,2.3.,3.3.,4.2.,5.3.,6.1.,7.3.,0.0016199999999999997,391.84344067970557,0.6347863739011229,0.0007436818650323669
1.1.,2.3.,3.3.,4.2.,5.3.,6.2.,7.1.,0.00043200000000000004,2215.8694280327013,0.9572555929101271,0.0011214696060236403
1.1.,2.3.,3.3.,4.2.,5.3.,6.2.,7.2.,0.000648,3201.8949563052797,2.0748279316858214,0.002430757762449555
1.1.,2.3.,3.3.,4.2.,5.3.,6.2.,7.3.,0.00108,693.5797074581283,0.7490660840547786,0.0008775658793664033
1.1.,2.3.,3.3.,4.2.,5.4.,6.1.,7.1.,0.00021600000000000002,351.12208051141255,0.07584236939046511,8.88528756062434e-05
1.1.,2.3.,3.3.,4.2.,5.4.,6.1.,7.2.,0.000324,645.7380919404325,0.20921914178870013,0.00024510998969572633
1.1.,2.3.,3.3.,4.2.,5.4.,6.1.,7.3.,0.00054,216.47600796479273,0.11689704430098807,0.00013695034344904082
1.1.,2.3.,3.3.,4.2.,5.4.,6.2.,7.1.,0.000144,778.027368369518,0.11203594104521059,0.00013125533409785614
1.1.,2.3.,3.3.,4.2.,5.4.,6.2.,7.2.,0.00021600000000000002,1062.9147721020568,0.22958959077404428,0.0002689749214520074
1.1.,2.3.,3.3.,4.2.,5.4.,6.2.,7.3.,0.00036,287.8046152153262,0.10360966147751743,0.00012138355429629055
1.1.,2.3.,3.3.,4.3.,5.1.,6.1.,7.1.,0.000288,0.0,0.0,0.0
1.1.,2.3.,3.3.,4.3.,5.1.,6.1.,7.2.,0.00043200000000000004,0.0,0.0,0.0
1.1.,2.3.,3.3.,4.3.,5.1.,6.1.,7.3.,0.00072,563.0886298863054,0.4054238135181399,0.0004749729202798999
1.1.,2.3.,3.3.,4.3.,5.1.,6.2.,7.1.,0.00019200000000000003,0.0,0.0,0.0
1.1.,2.3.,3.3.,4.3.,5.1.,6.2.,7.2.,0.000288,0.0,0.0,0.0
1.1.,2.3.,3.3.,4.3.,5.1.,6.2.,7.3.,0.00048000000000000007,735.2573996296488,0.3529235518222315,0.00041346641330692246
1.1.,2.3.,3.3.,4.3.,5.2.,6.1.,7.1.,0.00144,3327.3419038736224,4.7913723415780165,0.005613316330580635
1.1.,2.3.,3.3.,4.3.,5.2.,6.1.,7.2.,0.00216,4746.314000665039,10.252038241436486,0.012010741303281692
1.1.,2.3.,3.3.,4.3.,5.2.,6.1.,7.3.,0.0036,948.0573870534739,3.413006593392506,0.003998496522764466
1.1.,2.3.,3.3.,4.3.,5.2.,6.2.,7.1.,0.0009600000000000001,7372.829021079675,7.077915860236489,0.00829210878477795
1.1.,2.3.,3.3.,4.3.,5.2.,6.2.,7.2.,0.00144,7812.65241637171,11.250219479575264,0.013180157212853488
1.1.,2.3.,3.3.,4.3.,5.2.,6.2.,7.3.,0.0024000000000000002,1260.4412565079695,3.025059015619127,0.00354399782834505
1.1.,2.3.,3.3.,4.3.,5.3.,6.1.,7.1.,0.0008640000000000001,2050.127850147133,1.771310462527123,0.0020751728809615282
1.1.,2.3.,3.3.,4.3.,5.3.,6.1.,7.2.,0.001296,3599.288117170986,4.664677399853598,0.005464887292993167
1.1.,2.3.,3.3.,4.3.,5.3.,6.1.,7.3.,0.00216,718.9435185155511,1.5529179999935905,0.0018193159178578322
1.1.,2.3.,3.3.,4.3.,5.3.,6.2.,7.1.,0.000576,5616.022105900531,3.234828732998706,0.003789752843043045
1.1.,2.3.,3.3.,4.3.,5.3.,6.2.,7.2.,0.0008640000000000001,7324.361640348479,6.328248457261087,0.007413838432230088
1.1.,2.3.,3.3.,4.3.,5.3.,6.2.,7.3.,0.00144,1181.6636779762214,1.7015956962857588,0.0019934987784440902
1.1.,2.3.,3.3.,4.3.,5.4.,6.1.,7.1.,0.000288,825.6616970452027,0.23779056874901838,0.00027858274992198035
1.1.,2.3.,3.3.,4.3.,5.4.,6.1.,7.2.,0.00043200000000000004,1370.4981676920293,0.5920552084429567,0.0006936203102645172
1.1.,2.3.,3.3.,4.3.,5.4.,6.1.,7.3.,0.00072,342.18946313961317,0.2463764134605215,0.0002886414677370598
1.1.,2.3.,3.3.,4.3.,5.4.,6.2.,7.1.,0.00019200000000000003,1698.8466870349114,0.32617856391070305,0.0003821334116735073
1.1.,2.3.,3.3.,4.3.,5.4.,6.2.,7.2.,0.000288,2094.7674291396656,0.6032930195922237,0.0007067859305392685
1.1.,2.3.,3.3.,4.3.,5.4.,6.2.,7.3.,0.00048000000000000007,422.4447648764993,0.2027734871407197,0.0002375586044312542
1.1.,2.3.,3.3.,4.4.,5.1.,6.1.,7.1.,0.000144,0.0,0.0,0.0
1.1.,2.3.,3.3.,4.4.,5.1.,6.1.,7.2.,0.00021600000000000002,0.0,0.0,0.0
1.1.,2.3.,3.3.,4.4.,5.1.,6.1.,7.3.,0.00036,17.894948054446377,0.006442181299600697,7.547316074730268e-06
1.1.,2.3.,3.3.,4.4.,5.1.,6.2.,7.1.,9.600000000000002e-05,0.0,0.0,0.0
1.1.,2.3.,3.3.,4.4.,5.1.,6.2.,7.2.,0.000144,0.0,0.0,0.0
1.1.,2.3.,3.3.,4.4.,5.1.,6.2.,7.3.,0.00024000000000000003,49.65374646849578,0.01191689915243899,1.3961203566207777e-05
1.1.,2.3.,3.3.,4.4.,5.2.,6.1.,7.1.,0.00072,1221.3302047159652,0.879357747395495,0.0010302086442006814
1.1.,2.3.,3.3.,4.4.,5.2.,6.1.,7.2.,0.00108,1633.290406111204,1.7639536386001002,0.0020665540183587607
1.1.,2.3.,3.3.,4.4.,5.2.,6.1.,7.3.,0.0018,237.2678380433293,0.4270821084779927,0.0005003466237042166
1.1.,2.3.,3.3.,4.4.,5.2.,6.2.,7.1.,0.00048000000000000007,5750.806636442147,2.7603871854922306,0.0032339224260634005
1.1.,2.3.,3.3.,4.4.,5.2.,6.2.,7.2.,0.00072,5713.002079471814,4.113361497219707,0.004818994980949558
1.1.,2.3.,3.3.,4.4.,5.2.,6.2.,7.3.,0.0012000000000000001,670.3255773246931,0.8043906927896318,0.000942381240719025
1.1.,2.3.,3.3.,4.4.,5.3.,6.1.,7.1.,0.00043200000000000004,490.52993685089075,0.21190893271958483,0.0002482612053145088
1.1.,2.3.,3.3.,4.4.,5.3.,6.1.,7.2.,0.000648,807.3697266752175,0.523175582885541,0.0006129246140376652
1.1.,2.3.,3.3.,4.4.,5.3.,6.1.,7.3.,0.00108,117.28647204018398,0.1266693898033987,0.0001483991023193839
1.1.,2.3.,3.3.,4.4.,5.3.,6.2.,7.1.,0.000288,2855.435239622316,0.822365349011227,0.000963439389431388
1.1.,2.3.,3.3.,4.4.,5.3.,6.2.,7.2.,0.00043200000000000004,3491.2790485661094,1.5082325489805595,0.0017669648263481715
1.1.,2.3.,3.3.,4.4.,5.3.,6.2.,7.3.,0.00072,409.64340836509,0.2949432540228648,0.00034553978826364225
1.1.,2.3.,3.3.,4.4.,5.4.,6.1.,7.1.,0.000144,76.96924727637074,0.011083571607797386,1.298492145294609e-05
1.1.,2.3.,3.3.,4.4.,5.4.,6.1.,7.2.,0.00021600000000000002,119.77462978148831,0.02587132003280148,3.03094589359285e-05
1.1.,2.3.,3.3.,4.4.,5.4.,6.1.,7.3.,0.00036,21.749551820638516,0.007829838655429865,9.173021434577302e-06
1.1.,2.3.,3.3.,4.4.,5.4.,6.2.,7.1.,9.600000000000002e-05,336.5334389554872,0.032307210139726775,3.7849404584804525e-05
1.1.,2.3.,3.3.,4.4.,5.4.,6.2.,7.2.,0.000144,389.0282368402234,0.056020066104992175,6.563012212150347e-05
1.1.,2.3.,3.3.,4.4.,5.4.,6.2.,7.3.,0.00024000000000000003,57.05747473656612,0.013693793936775871,1.6042918740811967e-05
1.1.,2.3.,3.4.,4.1.,5.1.,6.1.,7.1.,1.8e-05,0.0,0.0,0.0
1.1.,2.3.,3.4.,4.1.,5.1.,6.1.,7.2.,2.7000000000000002e-05,0.0,0.0,0.0
1.1.,2.3.,3.4.,4.1.,5.1.,6.1.,7.3.,4.5e-05,76.51912177127522,0.0034433604797073853,4.034057517319062e-06
1.1.,2.3.,3.4.,4.1.,5.1.,6.2.,7.1.,1.2000000000000002e-05,0.0,0.0,0.0
1.1.,2.3.,3.4.,4.1.,5.1.,6.2.,7.2.,1.8e-05,0.0,0.0,0.0
1.1.,2.3.,3.4.,4.1.,5.1.,6.2.,7.3.,3.0000000000000004e-05,93.38502287174865,0.00280155068615246,3.2821473883513097e-06
1.1.,2.3.,3.4.,4.1.,5.2.,6.1.,7.1.,9e-05,430.4200599634232,0.03873780539670809,4.538314706983946e-05
1.1.,2.3.,3.4.,4.1.,5.2.,6.1.,7.2.,0.000135,716.3055731639807,0.0967012523771374,0.00011329003059223974
1.1.,2.3.,3.4.,4.1.,5.2.,6.1.,7.3.,0.000225,208.1151938284684,0.046825918611405386,5.485874920530044e-05
1.1.,2.3.,3.4.,4.1.,5.2.,6.2.,7.1.,6.000000000000001e-05,891.4024910485093,0.053484149462910566,6.265917741397951e-05
1.1.,2.3.,3.4.,4.1.,5.2.,6.2.,7.2.,9e-05,1102.008574098432,0.09918077166885889,0.00011619490317152794
1.1.,2.3.,3.4.,4.1.,5.2.,6.2.,7.3.,0.00015000000000000001,258.60467872176537,0.038790701808264806,4.544511768486426e-05
1.1.,2.3.,3.4.,4.1.,5.3.,6.1.,7.1.,5.4000000000000005e-05,276.59536989155686,0.014936149974144072,1.749839682429099e-05
1.1.,2.3.,3.4.,4.1.,5.3.,6.1.,7.2.,8.1e-05,566.5358054219415,0.045889400239177265,5.376157422119442e-05
1.1.,2.3.,3.4.,4.1.,5.3.,6.1.,7.3.,0.000135,164.60113305465435,0.022221152962378338,2.603311784509903e-05
1.1.,2.3.,3.4.,4.1.,5.3.,6.2.,7.1.,3.6e-05,708.169756777427,0.025494111243987372,2.98675412339969e-05
1.1.,2.3.,3.4.,4.1.,5.3.,6.2.,7.2.,5.4000000000000005e-05,1077.5194946740228,0.058186052712397233,6.816767652729642e-05
1.1.,2.3.,3.4.,4.1.,5.3.,6.2.,7.3.,9e-05,252.857908083504,0.02275721172751536,2.666113570845371e-05
1.1.,2.3.,3.4.,4.1.,5.4.,6.1.,7.1.,1.8e-05,95.37054896351006,0.001716669881343181,2.0111588898110884e-06
1.1.,2.3.,3.4.,4.1.,5.4.,6.1.,7.2.,2.7000000000000002e-05,184.687453614113,0.004986561247581052,5.841989244206495e-06
1.1.,2.3.,3.4.,4.1.,5.4.,6.1.,7.3.,4.5e-05,67.07379267763345,0.0030183206704935055,3.536103542524991e-06
1.1.,2.3.,3.4.,4.1.,5.4.,6.2.,7.1.,1.2000000000000002e-05,183.40490185290398,0.002200858822234848,2.5784088330911394e-06
1.1.,2.3.,3.4.,4.1.,5.4.,6.2.,7.2.,1.8e-05,263.83921944873293,0.004749105950077193,5.563799280196663e-06
1.1.,2.3.,3.4.,4.1.,5.4.,6.2.,7.3.,3.0000000000000004e-05,77.39283770496166,0.0023217851311488503,2.720079648096147e-06
1.1.,2.3.,3.4.,4.2.,5.1.,6.1.,7.1.,5.4000000000000005e-05,0.0,0.0,0.0
1.1.,2.3.,3.4.,4.2.,5.1.,6.1.,7.2.,8.1e-05,0.0,0.0,0.0
1.1.,2.3.,3.4.,4.2.,5.1.,6.1.,7.3.,0.000135,132.6331444035437,0.0179054744944784,2.0977099090059118e-05
1.1.,2.3.,3.4.,4.2.,5.1.,6.2.,7.1.,3.6e-05,0.0,0.0,0.0
1.1.,2.3.,3.4.,4.2.,5.1.,6.2.,7.2.,5.4000000000000005e-05,0.0,0.0,0.0
1.1.,2.3.,3.4.,4.2.,5.1.,6.2.,7.3.,9e-05,237.7073309462691,0.02139365978516422,2.5063670965591796e-05
1.1.,2.3.,3.4.,4.2.,5.2.,6.1.,7.1.,0.00027,797.871259302568,0.21542524001169336,0.0002523807234272739
1.1.,2.3.,3.4.,4.2.,5.2.,6.1.,7.2.,0.0004049999999999999,1176.9298514624854,0.4766565898423065,0.0005584254424609151
1.1.,2.3.,3.4.,4.2.,5.2.,6.1.,7.3.,0.0006749999999999999,252.51310184520827,0.17044634374551557,0.00019968584710729356
1.1.,2.3.,3.4.,4.2.,5.2.,6.2.,7.1.,0.00018,2426.5956700764973,0.43678722061376957,0.0005117166155474993
1.1.,2.3.,3.4.,4.2.,5.2.,6.2.,7.2.,0.00027,2659.013112502655,0.7179335403757169,0.000841092651366628
1.1.,2.3.,3.4.,4.2.,5.2.,6.2.,7.3.,0.00045,460.78651844969096,0.20735393330236093,0.00024292481089727437
1.1.,2.3.,3.4.,4.2.,5.3.,6.1.,7.1.,0.00016199999999999998,412.01185306763165,0.06674592019695631,7.819596080855035e-05
1.1.,2.3.,3.4.,4.2.,5.3.,6.1.,7.2.,0.00024299999999999994,748.0043055961571,0.18176504625986614,0.0002129462353917622
1.1.,2.3.,3.4.,4.2.,5.3.,6.1.,7.3.,0.0004049999999999999,160.48610472828798,0.06499687241495662,7.614686969691464e-05
1.1.,2.3.,3.4.,4.2.,5.3.,6.2.,7.1.,0.00010800000000000001,1549.121342950621,0.16730510503866708,0.00019600573934810462
1.1.,2.3.,3.4.,4.2.,5.3.,6.2.,7.2.,0.000162,2089.2245883949436,0.3384543833199809,0.00039651510707283905
1.1.,2.3.,3.4.,4.2.,5.3.,6.2.,7.3.,0.00027,362.0465502104715,0.0977525685568273,0.00011452169656585793
1.1.,2.3.,3.4.,4.2.,5.4.,6.1.,7.1.,5.4000000000000005e-05,144.8479170940892,0.007821787523080818,9.163589157251995e-06
1.1.,2.3.,3.4.,4.2.,5.4.,6.1.,7.2.,8.1e-05,248.62643112145,0.02013874092083745,2.359347494397366e-05
1.1.,2.3.,3.4.,4.2.,5.4.,6.1.,7.3.,0.000135,66.67924095600031,0.009001697529060042,1.0545908800353943e-05
1.1.,2.3.,3.4.,4.2.,5.4.,6.2.,7.1.,3.6e-05,409.0648546228985,0.014726334766424347,1.72525885155363e-05
1.1.,2.3.,3.4.,4.2.,5.4.,6.2.,7.2.,5.4000000000000005e-05,521.5939114436011,0.02816607121795446,3.2997867054508604e-05
1.1.,2.3.,3.4.,4.2.,5.4.,6.2.,7.3.,9e-05,112.98526574039857,0.010168673916635873,1.1913076105832856e-05
1.1.,2.3.,3.4.,4.3.,5.1.,6.1.,7.1.,7.2e-05,0.0,0.0,0.0
1.1.,2.3.,3.4.,4.3.,5.1.,6.1.,7.2.,0.00010800000000000001,0.0,0.0,0.0
1.1.,2.3.,3.4.,4.3.,5.1.,6.1.,7.3.,0.00018,194.9152949606441,0.03508475309291594,4.110342579345287e-05
1.1.,2.3.,3.4.,4.3.,5.1.,6.2.,7.1.,4.800000000000001e-05,0.0,0.0,0.0
1.1.,2.3.,3.4.,4.3.,5.1.,6.2.,7.2.,7.2e-05,0.0,0.0,0.0
1.1.,2.3.,3.4.,4.3.,5.1.,6.2.,7.3.,0.00012000000000000002,324.37826454249205,0.03892539174509905,4.560291323238114e-05
1.1.,2.3.,3.4.,4.3.,5.2.,6.1.,7.1.,0.00036,2278.2307203192177,0.8201630593149184,0.0009608593042625349
1.1.,2.3.,3.4.,4.3.,5.2.,6.1.,7.2.,0.00054,3033.1474087090182,1.6378996007028699,0.001918875829518376
1.1.,2.3.,3.4.,4.3.,5.2.,6.1.,7.3.,0.0009,484.6873268723084,0.4362185941850775,0.0005110504431462274
1.1.,2.3.,3.4.,4.3.,5.2.,6.2.,7.1.,0.00024000000000000003,6433.949048776703,1.544147771706409,0.00180904118607793
1.1.,2.3.,3.4.,4.3.,5.2.,6.2.,7.2.,0.00036,6363.24631197696,2.290768672311706,0.002683742418906819
1.1.,2.3.,3.4.,4.3.,5.2.,6.2.,7.3.,0.0006000000000000001,821.2829906658264,0.4927697943994959,0.000577302813667067
1.1.,2.3.,3.4.,4.3.,5.3.,6.1.,7.1.,0.00021600000000000002,1286.7455018886278,0.27793702840794365,0.0003256162012075096
1.1.,2.3.,3.4.,4.3.,5.3.,6.1.,7.2.,0.000324,2108.4587195261993,0.6831406251264885,0.0008003311272282893
1.1.,2.3.,3.4.,4.3.,5.3.,6.1.,7.3.,0.00054,336.9250098605421,0.18193950532469275,0.00021315062232890567
1.1.,2.3.,3.4.,4.3.,5.3.,6.2.,7.1.,0.000144,4492.454658081389,0.6469134707637201,0.0007578893250267889
1.1.,2.3.,3.4.,4.3.,5.3.,6.2.,7.2.,0.00021600000000000002,5468.414799355199,1.181177596660723,0.0013838046847488284
1.1.,2.3.,3.4.,4.3.,5.3.,6.2.,7.3.,0.00036,705.7900701034444,0.25408442523724,0.00029767176329708136
1.1.,2.3.,3.4.,4.3.,5.4.,6.1.,7.1.,7.2e-05,389.73541643742095,0.02806094998349431,3.2874712621912025e-05
1.1.,2.3.,3.4.,4.3.,5.4.,6.1.,7.2.,0.00010800000000000001,603.7859060461387,0.06520887785298299,7.639524396270033e-05
1.1.,2.3.,3.4.,4.3.,5.4.,6.1.,7.3.,0.00018,120.60383875689857,0.021708690976241743,2.5432744709698964e-05
1.1.,2.3.,3.4.,4.3.,5.4.,6.2.,7.1.,4.800000000000001e-05,1022.033434713516,0.04905760486624878,5.74732738145315e-05
1.1.,2.3.,3.4.,4.3.,5.4.,6.2.,7.2.,7.2e-05,1176.2063104794913,0.08468685435452337,9.921460254896148e-05
1.1.,2.3.,3.4.,4.3.,5.4.,6.2.,7.3.,0.00012000000000000002,189.76128475735794,0.022771354170882958,2.6677704240942982e-05
1.1.,2.3.,3.4.,4.4.,5.1.,6.1.,7.1.,3.6e-05,0.0,0.0,0.0
1.1.,2.3.,3.4.,4.4.,5.1.,6.1.,7.2.,5.4000000000000005e-05,0.0,0.0,0.0
1.1.,2.3.,3.4.,4.4.,5.1.,6.1.,7.3.,9e-05,3.109348440229596,0.00027984135962066367,3.278472141059301e-07
1.1.,2.3.,3.4.,4.4.,5.1.,6.2.,7.1.,2.4000000000000004e-05,0.0,0.0,0.0
1.1.,2.3.,3.4.,4.4.,5.1.,6.2.,7.2.,3.6e-05,0.0,0.0,0.0
1.1.,2.3.,3.4.,4.4.,5.1.,6.2.,7.3.,6.000000000000001e-05,10.99598537710633,0.0006597591226263799,7.729386057416068e-07
1.1.,2.3.,3.4.,4.4.,5.2.,6.1.,7.1.,0.00018,419.7620394309957,0.07555716709757923,8.851874780860117e-05
1.1.,2.3.,3.4.,4.4.,5.2.,6.1.,7.2.,0.00027,523.9263620856548,0.14146011776312678,0.0001657271304663622
1.1.,2.3.,3.4.,4.4.,5.2.,6.1.,7.3.,0.00045,60.888559565814745,0.027399851804616633,3.210020524927294e-05
1.1.,2.3.,3.4.,4.4.,5.2.,6.2.,7.1.,0.00012000000000000002,2519.0802863916315,0.3022896343669958,0.00035414641572160884
1.1.,2.3.,3.4.,4.4.,5.2.,6.2.,7.2.,0.00018,2335.6857051021316,0.4204234269183837,0.0004925456674699575
1.1.,2.3.,3.4.,4.4.,5.2.,6.2.,7.3.,0.00030000000000000003,219.24303151892002,0.06577290945567602,7.705603331085555e-05
1.1.,2.3.,3.4.,4.4.,5.3.,6.1.,7.1.,0.00010800000000000001,154.54217492353655,0.016690554891741947,1.955376407031882e-05
1.1.,2.3.,3.4.,4.4.,5.3.,6.1.,7.2.,0.000162,237.40548036728987,0.03845968781950096,4.5057319347286766e-05
1.1.,2.3.,3.4.,4.4.,5.3.,6.1.,7.3.,0.00027,27.5902851596373,0.007449376993102071,8.727292839499863e-06
1.1.,2.3.,3.4.,4.4.,5.3.,6.2.,7.1.,7.2e-05,1146.5605585920252,0.08255236021862582,9.671394304341859e-05
1.1.,2.3.,3.4.,4.4.,5.3.,6.2.,7.2.,0.00010800000000000001,1308.4165292470273,0.14130898515867896,0.00016555007156629126
1.1.,2.3.,3.4.,4.4.,5.3.,6.2.,7.3.,0.00018,122.81669821198763,0.022107005678157775,2.5899388973926457e-05
1.1.,2.3.,3.4.,4.4.,5.4.,6.1.,7.1.,3.6e-05,18.237057355487266,0.0006565340647975416,7.691602999688348e-07
1.1.,2.3.,3.4.,4.4.,5.4.,6.1.,7.2.,5.4000000000000005e-05,26.487388305441428,0.0014303189684938373,1.6756854302709955e-06
1.1.,2.3.,3.4.,4.4.,5.4.,6.1.,7.3.,9e-05,3.847818694784127,0.00034630368253057146,4.057109274560887e-07
1.1.,2.3.,3.4.,4.4.,5.4.,6.2.,7.1.,2.4000000000000004e-05,101.62695860247493,0.0024390470064593987,2.8574574081010034e-06
1.1.,2.3.,3.4.,4.4.,5.4.,6.2.,7.2.,3.6e-05,109.64746782285005,0.0039473088416226015,4.624456544579044e-06
1.1.,2.3.,3.4.,4.4.,5.4.,6.2.,7.3.,6.000000000000001e-05,12.865302891214405,0.0007719181734728645,9.043381687176799e-07
