Group1,Group2,Group3,Group4,Group5,Group6,Group7,PC-Norm,8.1.,8.2.,8.3.,8.4.,8.5.,8.1.-Norm,8.2.-Norm,8.3.-Norm,8.4.-Norm,8.5.-Norm,8.1.-Weighted,8.2.-Weighted,8.3.-Weighted,8.4.-Weighted,8.5.-Weighted
1.1.,2.5.,3.3.,4.4.,5.2.,6.2.,7.2.,5.925940061747926e-05,3.8158848,5.1181312000000005,2.4385536,2.17728,0.2939328,0.2756388889787808,0.3697061288683648,0.17614792905152857,0.1572749366531505,0.02123211644817532,1.633419534775046e-05,2.1908563601347844e-05,1.0438420695603844e-05,9.320018478217719e-06,1.258202494559392e-06
1.1.,2.5.,3.3.,4.4.,5.2.,6.2.,7.3.,7.822240881507261e-05,3.2288256,3.8385984,2.4385536,1.86624,0.3779136,0.27479059978496245,0.326685577774655,0.20753415927815347,0.15882716271287253,0.03216250044935669,2.1494782634918337e-05,2.5554132818677263e-05,1.6233821850148115e-05,1.2423843252664372e-05,2.5158282586645354e-06
1.1.,2.5.,3.3.,4.4.,5.3.,6.1.,7.1.,0.0,4.402944,5.856323199999999,3.0191616000000003,2.7378,0.1415232,0.2724973127449907,0.3624466571834992,0.18685530016799368,0.16944188770814156,0.008758842195374702,0.0,0.0,0.0,0.0,0.0
1.1.,2.5.,3.3.,4.4.,5.3.,6.1.,7.2.,2.9499045595395657e-05,4.088448,5.511833599999999,2.7869184,2.55528,0.2476655999999999,0.2691513371669064,0.3628558767731627,0.1834688404830037,0.16821958572931656,0.016304359847610674,7.939707567148283e-06,1.0703902053488795e-05,5.4121556907424985e-06,4.962317229467678e-06,4.809630545484054e-07
1.1.,2.5.,3.3.,4.4.,5.3.,6.1.,7.3.,4.820986880161804e-05,3.459456,4.133875199999999,2.7869184,2.19024,0.3184271999999999,0.2684054877288059,0.3207310020032094,0.2162259593451639,0.16993204580232843,0.024705505120492355,1.2939793349040035e-05,1.546239952718622e-05,1.0424225131534348e-05,8.192401633320801e-06,1.1910491605366391e-06
1.1.,2.5.,3.3.,4.4.,5.3.,6.2.,7.1.,0.0,3.522355199999999,5.438014399999999,2.2643712000000003,2.5272,0.1819584,0.25279034600738315,0.3902722649235183,0.16250807957617494,0.18137062452698097,0.013058684965942627,0.0,0.0,0.0,0.0,0.0
1.1.,2.5.,3.3.,4.4.,5.3.,6.2.,7.2.,2.567907360090769e-05,3.2707584,5.1181312000000005,2.0901888,2.35872,0.3184272,0.24860917556780113,0.38902732102739257,0.15887450272971906,0.17928546314985658,0.02420353752523064,6.384053317266546e-06,9.989861209426357e-06,4.079750048904066e-06,4.60388460379799e-06,6.215244215127288e-07
1.1.,2.5.,3.3.,4.4.,5.3.,6.2.,7.3.,3.389637715319814e-05,2.7675648,3.8385984,2.0901888,2.02176,0.4094064,0.24871356761809532,0.3449644621571688,0.18783961750177827,0.18169010621451767,0.036792246508439826,8.430488891100406e-06,1.1693045513729541e-05,6.367082519152754e-06,6.15863636525192e-06,1.2471238639635137e-06
1.1.,2.5.,3.3.,4.4.,5.4.,6.1.,7.1.,0.0,2.935296,4.0543776,2.2643712000000003,2.9484,0.1524095999999999,0.23758240323738664,0.3281606944716402,0.18327785392598397,0.23864303896612493,0.012336009398864296,0.0,0.0,0.0,0.0,0.0
1.1.,2.5.,3.3.,4.4.,5.4.,6.1.,7.2.,2.485906956995433e-06,2.725632,3.8158848,2.0901888,2.75184,0.2667167999999999,0.2339545588260742,0.32753638235650384,0.17941130665005453,0.23620412189170953,0.02289363027565799,5.815892654065351e-07,8.142249715691491e-07,4.4599981536501155e-07,5.87181469881598e-07,5.691143477313948e-08
1.1.,2.5.,3.3.,4.4.,5.4.,6.1.,7.3.,5.078352783576388e-06,2.306304,2.8619136,2.0901888,2.35872,0.3429215999999999,0.23155551057585264,0.2873393381236717,0.209857301892521,0.23681813581621292,0.03442971359174171,1.1759205716853329e-06,1.459210527591345e-06,1.0657294132197145e-06,1.202646039223636e-06,1.7484623185635933e-07
1.1.,2.5.,3.3.,4.4.,5.4.,6.2.,7.1.,0.0,2.3482368,3.7647792,1.6982784000000004,2.7216,0.1959552,0.21887125717560624,0.3509024117553107,0.15829081992164382,0.25367118577186504,0.01826432537557428,0.0,0.0,0.0,0.0,0.0
1.1.,2.5.,3.3.,4.4.,5.4.,6.2.,7.2.,1.6254007026508605e-06,2.1805056,3.5433216000000005,1.5676416000000002,2.54016,0.3429215999999999,0.2143097743169074,0.34825338326497457,0.15407477857694823,0.2496582060274624,0.03370385781370741,3.483392577596486e-07,5.660512938594291e-07,2.504332533597474e-07,4.0579462349959064e-07,5.478227417244472e-08
1.1.,2.5.,3.3.,4.4.,5.4.,6.2.,7.3.,2.68191115937392e-06,1.8450432,2.6574912,1.5676416000000002,2.17728,0.4408991999999999,0.2123581687820498,0.3058681578764183,0.1804301923567766,0.2505974893844119,0.0507459916003434,5.695257426407899e-07,8.203112259059103e-07,4.838977463696221e-07,6.720802032911418e-07,1.3609624116645617e-07
1.1.,2.5.,3.4.,4.1.,5.1.,6.1.,7.1.,0.0,2.6342399999999992,3.378648,5.650444800000001,2.9659500000000003,0.190512,0.1777514490281606,0.22798210404370783,0.38127685816540463,0.200134350038369,0.012855238724358046,0.0,0.0,0.0,0.0,0.0
1.1.,2.5.,3.4.,4.1.,5.1.,6.1.,7.2.,0.0,2.44608,3.179904,5.2157952,2.76822,0.3333959999999999,0.17542929572848942,0.22805808444703626,0.374069236737979,0.19853270744273246,0.02391067564376286,0.0,0.0,0.0,0.0,0.0
1.1.,2.5.,3.4.,4.1.,5.1.,6.1.,7.3.,5.051927317607363e-07,2.06976,2.384928,5.2157952,2.37276,0.428652,0.16595392815680493,0.19122418539886385,0.41820389895514837,0.19024855179989006,0.034369435689292835,8.383871831196126e-08,9.660506860037353e-08,2.1127357014614234e-07,9.61121855973104e-08,1.7363189104948794e-08
1.1.,2.5.,3.4.,4.1.,5.1.,6.2.,7.1.,0.0,2.1073919999999995,3.137316,4.2378336,2.7378,0.244944,0.16906086772692955,0.2516842454054964,0.33997083869462247,0.2196339568826245,0.019650091290327115,0.0,0.0,0.0,0.0,0.0
1.1.,2.5.,3.4.,4.1.,5.1.,6.2.,7.2.,0.0,1.956864,2.9527680000000003,3.9118464,2.5552799999999998,0.428652,0.1657599298707989,0.2501198941800448,0.33136047519364514,0.21644990842503872,0.036309792330472476,0.0,0.0,0.0,0.0,0.0
1.1.,2.5.,3.4.,4.1.,5.1.,6.2.,7.3.,1.2411481720656213e-07,1.655808,2.214576,3.9118464,2.19024,0.5511240000000001,0.1573424380551953,0.21043912524792863,0.37172150990539893,0.2081266073880613,0.052370319403416014,1.952852793805539e-08,2.6118613563255495e-08,4.613614725365586e-08,2.583159583179115e-08,6.499932619804253e-09
1.1.,2.5.,3.4.,4.1.,5.2.,6.1.,7.1.,0.0,7.375871999999997,5.490302999999999,7.1914751999999975,2.37276,0.1524096,0.3266143052693535,0.24311857636130993,0.31844894763761966,0.10506925268916158,0.006748918042555522,0.0,0.0,0.0,0.0,0.0
1.1.,2.5.,3.4.,4.1.,5.2.,6.1.,7.2.,4.04607252115142e-06,6.849023999999998,5.167344,6.638284799999997,2.214576,0.2667168,0.32404625416901145,0.24448132569001318,0.3140756001945803,0.10477771101000566,0.012619108936389392,1.311114644575286e-06,9.89189173809033e-07,1.2707726555114309e-06,4.2393821734672845e-07,5.1057829908941435e-08
1.1.,2.5.,3.4.,4.1.,5.2.,6.1.,7.3.,1.3224877040563505e-05,5.795327999999999,3.875507999999999,6.638284799999997,1.898208,0.3429216,0.3124123866274064,0.20891944402001172,0.35785418831866544,0.10232789094857718,0.01848609008533923,4.1316153990964356e-06,2.7629339585475454e-06,4.7325776389650075e-06,1.3532737756151245e-06,2.4447626833939143e-07
1.1.,2.5.,3.4.,4.1.,5.2.,6.2.,7.1.,0.0,5.900697599999998,5.098138499999999,5.393606399999999,2.19024,0.1959552,0.3142239439445599,0.27148606738389763,0.28722032376182427,0.11663465875376042,0.010435006155957736,0.0,0.0,0.0,0.0,0.0
1.1.,2.5.,3.4.,4.1.,5.2.,6.2.,7.2.,1.2530822891047135e-06,5.479219199999999,4.798248,4.978713599999998,2.044224,0.3429216,0.3105547715764075,0.271958240255647,0.2821867876343317,0.11586386567104488,0.019436334862568773,3.891506840593561e-07,3.407860542404358e-07,3.5360326580393403e-07,1.4518695801959396e-07,2.4355326981393426e-08
1.1.,2.5.,3.4.,4.1.,5.2.,6.2.,7.3.,3.308137243236444e-06,4.6362624,3.5986859999999994,4.978713599999998,1.7521919999999995,0.4408992,0.3009240389467653,0.23357848037703366,0.32315138273260585,0.11372882899169177,0.028617268951903516,9.954980206249285e-07,7.72709670153838e-07,1.0690291244210876e-06,3.762305748170842e-07,9.466985321950598e-08
1.1.,2.5.,3.4.,4.1.,5.3.,6.1.,7.1.,0.0,6.322175999999998,5.490302999999999,6.164121599999999,2.5704900000000004,0.1651104,0.3052392162474669,0.26507578793774744,0.29760823584128027,0.12410511079918553,0.007971649174320009,0.0,0.0,0.0,0.0,0.0
1.1.,2.5.,3.4.,4.1.,5.3.,6.1.,7.2.,2.269157353491973e-06,5.870591999999999,5.167344,5.689958399999999,2.399124,0.2889431999999999,0.3023590652342452,0.26613896887805966,0.2930557093808838,0.1235645212648134,0.014881735241998005,6.861002962712466e-07,6.039111982804203e-07,6.64989517924439e-07,2.803873420587666e-07,3.3768998957100414e-08
1.1.,2.5.,3.4.,4.1.,5.3.,6.1.,7.3.,7.416902892556622e-06,4.967423999999999,3.875507999999999,5.689958399999999,2.056392,0.3714984,0.2928770826399691,0.22849820687500427,0.33547738556941914,0.12124394650510434,0.021903378410503372,2.1722408813959317e-06,1.6947490115152206e-06,2.4882031914171578e-06,8.992545775386887e-07,1.624552306896247e-07
1.1.,2.5.,3.4.,4.1.,5.3.,6.2.,7.1.,0.0,5.057740799999999,5.098138499999999,4.623091199999999,2.37276,0.2122848,0.29127714486637196,0.29360366320340664,0.26624551522941814,0.1366481173280238,0.012225559372779407,0.0,0.0,0.0,0.0,0.0
1.1.,2.5.,3.4.,4.1.,5.3.,6.2.,7.2.,8.68803720445935e-07,4.696473599999999,4.798248,4.267468799999999,2.214576,0.3714983999999999,0.2872765799585042,0.2935019745948818,0.2610349692892177,0.13546244981302238,0.022724026344373864,2.4958696146493256e-07,2.549956074862616e-07,2.2678815248496273e-07,1.176902803782746e-07,1.974271863150345e-08
1.1.,2.5.,3.4.,4.1.,5.3.,6.2.,7.3.,2.2936418219772684e-06,3.9739391999999993,3.5986859999999994,4.267468799999999,1.898208,0.4776408,0.2795410234768249,0.25314437815548896,0.3001889399836358,0.13352670496113703,0.03359895342291333,6.411669824047751e-07,5.806225327358583e-07,6.885259072414913e-07,3.062624348496835e-07,7.706396474546031e-08
1.1.,2.5.,3.4.,4.1.,5.4.,6.1.,7.1.,0.0,4.214783999999998,3.800979,4.6230912,2.76822,0.1778111999999999,0.27044048716585356,0.24388880010628763,0.2966394093600458,0.1776220953155036,0.011409208052309446,0.0,0.0,0.0,0.0,0.0
1.1.,2.5.,3.4.,4.1.,5.4.,6.1.,7.2.,4.202030225603074e-07,3.913727999999999,3.577392,4.2674688,2.583672,0.3111695999999999,0.26708612885621646,0.24413341465763544,0.2912266058874515,0.1763185772527367,0.021235273345959996,1.122303986293139e-07,1.0258559874710727e-07,1.223743000438865e-07,7.408959909513302e-08,8.923126044866722e-09
1.1.,2.5.,3.4.,4.1.,5.4.,6.1.,7.3.,1.7168294921749712e-06,3.311615999999999,2.683044,4.2674688,2.214576,0.4000751999999999,0.25717733781271396,0.20836296030529372,0.33140806940865647,0.17198212596627419,0.031069506507061542,4.4152963827591274e-07,3.577236753290111e-07,5.689711475055513e-07,2.9526398598585044e-07,5.334104507864543e-08
1.1.,2.5.,3.4.,4.1.,5.4.,6.2.,7.1.,0.0,3.371827199999999,3.5294805,3.4673184000000004,2.55528,0.2286144,0.2563635768520566,0.26835012346112674,0.2636238734621247,0.19428063237004653,0.017381793854645583,0.0,0.0,0.0,0.0,0.0
1.1.,2.5.,3.4.,4.1.,5.4.,6.2.,7.2.,1.208426992983891e-07,3.1309823999999997,3.321864,3.2006016,2.384928,0.4000751999999999,0.2517180274019968,0.26706411807926694,0.25731512296321907,0.19173834118511474,0.032164390370402376,3.041828589332316e-08,3.227274891444234e-08,3.1094654029172295e-08,2.3170178707804754e-08,3.886831753646536e-09
1.1.,2.5.,3.4.,4.1.,5.4.,6.2.,7.3.,3.987809076846842e-07,2.6492928,2.491398,3.2006016,2.044224,0.5143823999999999,0.24305664195707943,0.22857074599628388,0.2936359005461592,0.18754522748413038,0.047191484016347,9.692634829843543e-08,9.114964955856348e-08,1.1709639094860701e-07,7.47894560480521e-08,1.8819062831026123e-08
1.1.,2.5.,3.4.,4.2.,5.1.,6.1.,7.1.,0.0,1.6934399999999996,2.858856,4.8432384,2.5096500000000006,0.2540159999999999,0.1392723159657768,0.23511875007833574,0.39831882366212173,0.20639926289889923,0.02089084739486652,0.0,0.0,0.0,0.0,0.0
1.1.,2.5.,3.4.,4.2.,5.1.,6.1.,7.2.,0.0,1.57248,2.690688,4.470681599999999,2.34234,0.4445279999999999,0.13649149771712138,0.23355211831596326,0.3880558273557542,0.20331546014112872,0.03858509647003238,0.0,0.0,0.0,0.0,0.0
1.1.,2.5.,3.4.,4.2.,5.1.,6.1.,7.3.,1.6856597483083229e-06,1.33056,2.018016,4.470681599999999,2.0077200000000004,0.5715359999999999,0.1279567495108147,0.19406773675806896,0.4299346783563373,0.19307759524399723,0.054963240130781764,2.1569154217475103e-07,3.2713217229837237e-07,7.247235817071633e-07,3.254631306029726e-07,9.264932152506349e-08
1.1.,2.5.,3.4.,4.2.,5.1.,6.2.,7.1.,0.0,1.3547519999999995,2.654652,3.6324288,2.3166,0.326592,0.13172082968628326,0.2581084685376743,0.3531764745963471,0.22524009859460914,0.03175412858508615,0.0,0.0,0.0,0.0,0.0
1.1.,2.5.,3.4.,4.2.,5.1.,6.2.,7.2.,0.0,1.2579839999999998,2.4984960000000003,3.3530112,2.16216,0.5715359999999999,0.12780250689532752,0.25382997897266446,0.3406428356863923,0.21966055872634424,0.058064119719271404,0.0,0.0,0.0,0.0,0.0
1.1.,2.5.,3.4.,4.2.,5.1.,6.2.,7.3.,6.081626043121545e-07,1.0644479999999998,1.873872,3.3530112,1.8532800000000005,0.734832,0.11987778693150486,0.21103485407733671,0.3776150288342404,0.2087157897468166,0.08275654041010139,7.290518709944156e-08,1.283435064563086e-07,2.2965133936324098e-07,1.2693313825349207e-07,5.0329433139671315e-08
1.1.,2.5.,3.4.,4.2.,5.2.,6.1.,7.1.,0.0,4.741631999999998,4.645641,6.164121599999999,2.00772,0.2032127999999999,0.2669488008649136,0.2615446104208169,0.3470334411243878,0.11303248469567115,0.011440662894210583,0.0,0.0,0.0,0.0,0.0
1.1.,2.5.,3.4.,4.2.,5.2.,6.1.,7.2.,1.2797249723062636e-05,4.402943999999999,4.372368,5.689958399999999,1.873872,0.3556223999999999,0.26373201735672247,0.26190054501396753,0.3408229147379183,0.11224309072027179,0.02130143217111989,3.3750444860810667e-06,3.351606677149949e-06,4.361595951243226e-06,1.4364028616356925e-06,2.7259974695270155e-07
1.1.,2.5.,3.4.,4.2.,5.2.,6.1.,7.3.,3.0888904474409485e-05,3.725568,3.2792759999999994,5.689958399999999,1.606176,0.4572287999999999,0.25244041837276826,0.22220015992186368,0.385545366242046,0.1088327313903006,0.030981324073021548,7.797607968596404e-06,6.8635195140249585e-06,1.1909073988401777e-05,3.3617238436040617e-06,9.569791597822855e-07
1.1.,2.5.,3.4.,4.2.,5.2.,6.2.,7.1.,0.0,3.793305599999999,4.3138095,4.623091199999999,1.85328,0.2612736,0.25553162365394677,0.29059476401501116,0.31142916632824763,0.12484405355724214,0.01760039244555246,0.0,0.0,0.0,0.0,0.0
1.1.,2.5.,3.4.,4.2.,5.2.,6.2.,7.2.,5.820306174081161e-06,3.5223552,4.060056,4.267468799999999,1.729728,0.4572287999999999,0.2509365357870372,0.28924294396583716,0.304019264511218,0.12322776310970576,0.03257349262620193,1.4605274685438307e-06,1.6834824925737732e-06,1.7694852022742558e-06,7.172233104456312e-07,1.8958770024367027e-07
1.1.,2.5.,3.4.,4.2.,5.2.,6.2.,7.3.,1.1346910744301004e-05,2.9804544,3.045042,4.267468799999999,1.482624,0.5878656,0.2410697048854015,0.2462937786612849,0.3451679865404611,0.11991987870574819,0.04754865120710435,2.7353964244896344e-06,2.794673523346227e-06,3.916590335064702e-06,1.3607201601415274e-06,5.395303012589133e-07
1.1.,2.5.,3.4.,4.2.,5.3.,6.1.,7.1.,0.0,4.064255999999999,4.645641,5.283532799999998,2.1750300000000005,0.2201472,0.2479927671705106,0.2834677163226869,0.3223905973216637,0.13271597763006954,0.013432941555069326,0.0,0.0,0.0,0.0,0.0
1.1.,2.5.,3.4.,4.2.,5.3.,6.1.,7.2.,5.767293875193564e-06,3.773952,4.372368,4.877107199999998,2.030028,0.3852576,0.24444732205912925,0.28320806641341245,0.31590115466102847,0.13148945940622722,0.024953997460202777,1.4097995433190847e-06,1.6333441468314856e-06,1.8218947944431243e-06,7.58338353886047e-07,1.4391703671382323e-07
1.1.,2.5.,3.4.,4.2.,5.3.,6.1.,7.3.,1.3920599616467204e-05,3.193344,3.2792759999999994,4.877107199999998,1.7400240000000002,0.4953311999999999,0.23506254183633077,0.24138800954199585,0.3590046093500323,0.12808343363452845,0.036461405637112664,3.2722115297326322e-06,3.360265833050089e-06,4.997559427228018e-06,1.7829981971286192e-06,5.075646293278457e-07
1.1.,2.5.,3.4.,4.2.,5.3.,6.2.,7.1.,0.0,3.251404799999999,4.3138095,3.9626495999999993,2.00772,0.2830464,0.23529139498000748,0.3121734503599825,0.28676138763188413,0.1452908107687055,0.020482956259420298,0.0,0.0,0.0,0.0,0.0
1.1.,2.5.,3.4.,4.2.,5.3.,6.2.,7.2.,3.24274201127379e-06,3.0191615999999994,4.060056,3.657830399999999,1.873872,0.4953311999999999,0.23036042526027578,0.3097801146982442,0.2790905152191802,0.14297543755303577,0.037793507269264,7.469994287263923e-07,1.0045369921892098e-06,9.050185386492828e-07,4.636324579334814e-07,1.2255459377542376e-07
1.1.,2.5.,3.4.,4.2.,5.3.,6.2.,7.3.,6.321850271824843e-06,2.5546752,3.045042,3.657830399999999,1.606176,0.6368544,0.2221345048918411,0.26477295315070254,0.31805622291331787,0.13966045880476619,0.055375860239372326,1.4043010801321627e-06,1.6738549658476354e-06,2.0107038192801414e-06,8.829125094580934e-07,3.500778971068105e-07
1.1.,2.5.,3.4.,4.2.,5.4.,6.1.,7.1.,0.0,2.7095039999999995,3.2162129999999998,3.9626496,2.34234,0.2370815999999999,0.2173203423523027,0.25796179309494527,0.3178310006902427,0.18787133390668284,0.01901552995582648,0.0,0.0,0.0,0.0,0.0
1.1.,2.5.,3.4.,4.2.,5.4.,6.1.,7.2.,1.0889296127987846e-06,2.5159679999999995,3.0270239999999995,3.6578304,2.186184,0.4148927999999999,0.21318331544468702,0.2564861763943891,0.30993574322342965,0.18524001628483658,0.03515474865265752,2.3214162514234418e-07,2.792953927493829e-07,3.374982088607928e-07,2.0171333920788765e-07,3.8281046838376944e-08
1.1.,2.5.,3.4.,4.2.,5.4.,6.1.,7.3.,3.28545620318719e-06,2.128896,2.2702679999999997,3.6578304,1.873872,0.5334336,0.2034437086092715,0.21695364238410592,0.3495532811559301,0.17907284768211917,0.05097652016857314,6.684053944497381e-07,7.12791690174916e-07,1.1484419959181863e-06,5.883359982396132e-07,1.6748112440473552e-07
1.1.,2.5.,3.4.,4.2.,5.4.,6.2.,7.1.,0.0,2.1676031999999994,2.9864835,2.9719872,2.16216,0.3048192,0.20462497256810688,0.2819284933066181,0.2805600209820529,0.20411112637583212,0.02877538676739004,0.0,0.0,0.0,0.0,0.0
1.1.,2.5.,3.4.,4.2.,5.4.,6.2.,7.2.,4.598797761442832e-07,2.0127744,2.810808,2.7433727999999995,2.018016,0.5334336,0.19892210677319414,0.2777916139508473,0.2711270061067333,0.19944013309291597,0.052719140076309255,9.148025393300572e-08,1.2775074523847479e-07,1.246858268750342e-07,9.171848376095625e-08,2.424446633681221e-08
1.1.,2.5.,3.4.,4.2.,5.4.,6.2.,7.3.,1.1206916390962225e-06,1.7031168,2.108106,2.7433727999999995,1.729728,0.6858432,0.18986456305361013,0.2350130211625496,0.305832975146014,0.19283119685132277,0.07645824378650351,2.1277962837483842e-07,2.6337712789561296e-07,3.427444582060607e-07,2.1610431006819526e-07,8.568611455151519e-08
1.1.,2.5.,3.4.,4.3.,5.1.,6.1.,7.1.,0.0,2.44608,3.638543999999999,4.439635200000001,3.1941,0.169344,0.17613279638637436,0.2619975346247318,0.31968102544126953,0.22999483456702904,0.012193808980595149,0.0,0.0,0.0,0.0,0.0
1.1.,2.5.,3.4.,4.3.,5.1.,6.1.,7.2.,0.0,2.27136,3.424512,4.0981248,2.98116,0.2963519999999999,0.17376417938838096,0.2619829166163282,0.31351581999470485,0.22806548544725,0.022671598553336086,0.0,0.0,0.0,0.0,0.0
1.1.,2.5.,3.4.,4.3.,5.1.,6.1.,7.3.,3.7091995201311096e-06,1.92192,2.568384,4.0981248,2.55528,0.381024,0.16676482078612706,0.22285844232327887,0.35559391016857245,0.22172140945428256,0.033061417267739174,6.18563993234653e-07,8.266264273226725e-07,1.3189687609588137e-06,8.224089455506181e-07,1.2263139306435254e-07
1.1.,2.5.,3.4.,4.3.,5.1.,6.2.,7.1.,0.0,1.9568639999999995,3.378647999999999,3.3297264000000006,2.9483999999999995,0.217728,0.16539628085560767,0.2855670161647601,0.28143210914337,0.24920198566414103,0.018402608172121186,0.0,0.0,0.0,0.0,0.0
1.1.,2.5.,3.4.,4.3.,5.1.,6.2.,7.2.,0.0,1.817088,3.179904,3.0735936000000006,2.75184,0.381024,0.16219004546599647,0.2838325795654938,0.27434350220132203,0.2456243477009081,0.03400952506627958,0.0,0.0,0.0,0.0,0.0
1.1.,2.5.,3.4.,4.3.,5.1.,6.2.,7.3.,1.2426399366955074e-06,1.5375359999999998,2.3849279999999995,3.0735936000000006,2.3587199999999995,0.489888,0.15617960654752963,0.2422558669742931,0.312209040396456,0.2395937145899602,0.049761771491760975,1.940750163933515e-07,3.0103681520105083e-07,3.8796342219401715e-07,2.9772871833070963e-07,6.183596457637817e-08
1.1.,2.5.,3.4.,4.3.,5.2.,6.1.,7.1.,0.0,6.849023999999998,5.912633999999999,5.650444800000001,2.55528,0.1354752,0.32455433287756563,0.280181670179461,0.26775732462399177,0.1210869162840408,0.00641975603494086,0.0,0.0,0.0,0.0,0.0
1.1.,2.5.,3.4.,4.3.,5.2.,6.1.,7.2.,4.938283384789937e-05,6.359807999999998,5.564831999999999,5.2157952,2.3849279999999995,0.2370815999999999,0.3218128153860802,0.2815862134628202,0.26392459297343623,0.12067980576978007,0.01199657240788346,1.5892028792335513e-05,1.3905525193293573e-05,1.303334432318167e-05,5.959510797125817e-06,5.92424741962803e-07
1.1.,2.5.,3.4.,4.3.,5.2.,6.1.,7.3.,8.877622587742369e-05,5.381375999999999,4.173623999999999,5.2157952,2.044224,0.3048192,0.31433567737415086,0.2437887497816568,0.3046638103780232,0.11940673458693395,0.017805027879235123,2.7905535095900594e-05,2.1642645116991088e-05,2.7046903246795966e-05,1.0600479240975228e-05,1.5806631767608033e-06
1.1.,2.5.,3.4.,4.3.,5.2.,6.2.,7.1.,0.0,5.479219199999998,5.490303,4.2378336,2.3587199999999995,0.1741824,0.3088579172990842,0.30948269963737063,0.23888229541101047,0.13295860598015422,0.00981848167238062,0.0,0.0,0.0,0.0,0.0
1.1.,2.5.,3.4.,4.3.,5.2.,6.2.,7.2.,2.085549544104349e-05,5.087846399999999,5.167344,3.9118464,2.2014719999999994,0.3048192,0.3051488221187755,0.30991677246438143,0.2346170122725349,0.13203554803216247,0.018281845112145576,6.364029868537912e-06,6.4634678352338196e-06,4.893054029841096e-06,2.7536667700404432e-06,3.8127693739021526e-07
1.1.,2.5.,3.4.,4.3.,5.2.,6.2.,7.3.,3.0282179380395143e-05,4.305100799999999,3.875508,3.9118464,1.8869759999999995,0.3919104,0.29956151066647807,0.2696691866262507,0.27219771882675176,0.13130131149342383,0.02727027238709572,9.071375401464443e-06,8.16617068278138e-06,8.242740148446057e-06,3.976089867524999e-06,8.258032801782691e-07
1.1.,2.5.,3.4.,4.3.,5.3.,6.1.,7.1.,0.0,5.870591999999998,5.912633999999999,4.8432384,2.76822,0.1467648,0.3004174327050421,0.3025688596319663,0.24784438198165984,0.14165888986370573,0.007510435817626056,0.0,0.0,0.0,0.0,0.0
1.1.,2.5.,3.4.,4.3.,5.3.,6.1.,7.2.,2.43416218508604e-05,5.451263999999998,5.564831999999999,4.4706816,2.583672,0.2568384,0.29743975213353985,0.303636413636322,0.24393579672016943,0.14097404918829237,0.014013988321676402,7.240165969848275e-06,7.3910027608867816e-06,5.9377929196507165e-06,3.4315369961260064e-06,3.4112320434862076e-07
1.1.,2.5.,3.4.,4.3.,5.3.,6.1.,7.3.,4.375928133874677e-05,4.612607999999999,4.173623999999999,4.4706816,2.214576,0.3302208,0.2919056154832454,0.26412482537333426,0.2829239042376071,0.14014786652462638,0.020897788381186888,1.2773579952291372e-05,1.1557912542059097e-05,1.2380546722990099e-05,6.1327699202762565e-06,9.144722011299505e-07
1.1.,2.5.,3.4.,4.3.,5.3.,6.2.,7.1.,0.0,4.696473599999998,5.490303,3.632428800000001,2.55528,0.1886976,0.28354897727085415,0.3314763231197771,0.21930741210792637,0.1542746946646668,0.011392592836775394,0.0,0.0,0.0,0.0,0.0
1.1.,2.5.,3.4.,4.3.,5.3.,6.2.,7.2.,1.2708817534385874e-05,4.361011199999999,5.167344,3.3530112,2.384928,0.3302208,0.2796144615689535,0.3313140104527965,0.21498463964565623,0.15291415867052147,0.021172729662072204,3.553569172055381e-06,4.210609305430205e-06,2.7322005579523442e-06,1.943358140967787e-06,2.6908035798015513e-07
1.1.,2.5.,3.4.,4.3.,5.3.,6.2.,7.3.,1.845320305992829e-05,3.6900863999999993,3.875508,3.3530112,2.044224,0.4245696,0.2756387812802355,0.2894892385072076,0.2504602387594448,0.15269762031149411,0.03171412114161801,5.0864184021553464e-06,5.342003701837514e-06,4.621793644266156e-06,2.8177601943758312e-06,5.852271172934419e-07
1.1.,2.5.,3.4.,4.3.,5.4.,6.1.,7.1.,0.0,3.913728,4.093361999999999,3.632428800000001,2.98116,0.1580544,0.2648216154277689,0.2769765137921293,0.24578756181889805,0.20171958987662084,0.010694719084582974,0.0,0.0,0.0,0.0,0.0
1.1.,2.5.,3.4.,4.3.,5.4.,6.1.,7.2.,3.959605404895205e-06,3.634176,3.852575999999999,3.3530112,2.782416,0.2765952,0.2614745656998361,0.27718818142698964,0.24124509856063284,0.20019146436393703,0.01990068994860439,1.0353361035876976e-06,1.0975558213513808e-06,9.552353961651583e-07,7.926792043093309e-07,7.879887948163763e-08
1.1.,2.5.,3.4.,4.3.,5.4.,6.1.,7.3.,8.89779900271451e-06,3.075072,2.889432,3.3530112,2.3849279999999995,0.3556224,0.25502199954858434,0.23962649531447236,0.2780720648923987,0.19778694851353273,0.029492491731011986,2.2691344932536543e-06,2.1321483910330853e-06,2.47422934168235e-06,1.7598685132336577e-06,2.624182635117644e-07
1.1.,2.5.,3.4.,4.3.,5.4.,6.2.,7.1.,0.0,3.1309823999999997,3.800979,2.7243216,2.751839999999999,0.2032128,0.24826730884447626,0.30139384600321245,0.21602165251994956,0.2182036894140904,0.016113503218271295,0.0,0.0,0.0,0.0,0.0
